Diagnosis,Symptoms,MEDICATION,Specialty
"T23021D Burn of unspecified degree of single right finger (nail) except thumb, subsequent encounter",,,Dermatology
"T23021S Burn of unspecified degree of single right finger (nail) except thumb, sequela",,,Dermatology
"T23022A Burn of unspecified degree of single left finger (nail) except thumb, initial encounter",,,Dermatology
"T23022D Burn of unspecified degree of single left finger (nail) except thumb, subsequent encounter",,,Dermatology
"T23022S Burn of unspecified degree of single left finger (nail) except thumb, sequela",,,Dermatology
"T23029A Burn of unspecified degree of unspecified single finger (nail) except thumb, initial encounter",,,Dermatology
"T23029D Burn of unspecified degree of unspecified single finger (nail) except thumb, subsequent
encounter",,,Dermatology
"T23029S Burn of unspecified degree of unspecified single finger (nail) except thumb, sequela",,,Dermatology
"T23031A Burn of unspecified degree of multiple right fingers (nail), not including thumb, initial
encounter",,,Dermatology
"T23031D Burn of unspecified degree of multiple right fingers (nail), not including thumb, subsequent
encounter",,,Dermatology
"T23031S Burn of unspecified degree of multiple right fingers (nail), not including thumb, sequela",,,Dermatology
"T23032A Burn of unspecified degree of multiple left fingers (nail), not including thumb, initial encounter",,,Dermatology
"T23032D Burn of unspecified degree of multiple left fingers (nail), not including thumb, subsequent
encounter",,,Dermatology
"T23032S Burn of unspecified degree of multiple left fingers (nail), not including thumb, sequela",,,Dermatology
"T23039A Burn of unspecified degree of unspecified multiple fingers (nail), not including thumb, initial
encounter",,,Dermatology
"T23039D Burn of unspecified degree of unspecified multiple fingers (nail), not including thumb,
subsequent encounter",,,Dermatology
"T23039S Burn of unspecified degree of unspecified multiple fingers (nail), not including thumb, sequela",,,Dermatology
"T23041A Burn of unspecified degree of multiple right fingers (nail), including thumb, initial encounter",,,Dermatology
"T23041D Burn of unspecified degree of multiple right fingers (nail), including thumb, subsequent
encounter",,,Dermatology
"T23041S Burn of unspecified degree of multiple right fingers (nail), including thumb, sequela",,,Dermatology
"T23042A Burn of unspecified degree of multiple left fingers (nail), including thumb, initial encounter",,,Dermatology
"T23042D Burn of unspecified degree of multiple left fingers (nail), including thumb, subsequent
encounter",,,Dermatology
"T23042S Burn of unspecified degree of multiple left fingers (nail), including thumb, sequela",,,Dermatology
"T23049A Burn of unspecified degree of unspecified multiple fingers (nail), including thumb, initial
encounter",,,Dermatology
"T23049D Burn of unspecified degree of unspecified multiple fingers (nail), including thumb, subsequent
encounter",,,Dermatology
"T23049S Burn of unspecified degree of unspecified multiple fingers (nail), including thumb, sequela",,,Dermatology
"T23051A Burn of unspecified degree of right palm, initial encounter",,,Dermatology
"T23051D Burn of unspecified degree of right palm, subsequent encounter",,,Dermatology
"T23051S Burn of unspecified degree of right palm, sequela",,,Dermatology
"T23052A Burn of unspecified degree of left palm, initial encounter",,,Dermatology
"T23052D Burn of unspecified degree of left palm, subsequent encounter",,,Dermatology
"T23052S Burn of unspecified degree of left palm, sequela",,,Dermatology
"T23059A Burn of unspecified degree of unspecified palm, initial encounter",,,Dermatology
"T23059D Burn of unspecified degree of unspecified palm, subsequent encounter",,,Dermatology
"T23059S Burn of unspecified degree of unspecified palm, sequela",,,Dermatology
"T23061A Burn of unspecified degree of back of right hand, initial encounter",,,Dermatology
"T23061D Burn of unspecified degree of back of right hand, subsequent encounter",,,Dermatology
"T23061S Burn of unspecified degree of back of right hand, sequela",,,Dermatology
"T23062A Burn of unspecified degree of back of left hand, initial encounter",,,Dermatology
"T23062D Burn of unspecified degree of back of left hand, subsequent encounter",,,Dermatology
"T23062S Burn of unspecified degree of back of left hand, sequela",,,Dermatology
"T23069A Burn of unspecified degree of back of unspecified hand, initial encounter",,,Dermatology
"T23069D Burn of unspecified degree of back of unspecified hand, subsequent encounter",,,Dermatology
"T23069S Burn of unspecified degree of back of unspecified hand, sequela",,,Dermatology
"T23071A Burn of unspecified degree of right wrist, initial encounter",,,Dermatology
"T23071D Burn of unspecified degree of right wrist, subsequent encounter",,,Dermatology
"T23071S Burn of unspecified degree of right wrist, sequela",,,Dermatology
"T23072A Burn of unspecified degree of left wrist, initial encounter",,,Dermatology
"T23072D Burn of unspecified degree of left wrist, subsequent encounter",,,Dermatology
"T23072S Burn of unspecified degree of left wrist, sequela",,,Dermatology
"T23079A Burn of unspecified degree of unspecified wrist, initial encounter",,,Dermatology
"T23079D Burn of unspecified degree of unspecified wrist, subsequent encounter",,,Dermatology
"T23079S Burn of unspecified degree of unspecified wrist, sequela",,,Dermatology
"T23091A Burn of unspecified degree of multiple sites of right wrist and hand, initial encounter",,,Dermatology
"T23091D Burn of unspecified degree of multiple sites of right wrist and hand, subsequent encounter",,,Dermatology
"T23091S Burn of unspecified degree of multiple sites of right wrist and hand, sequela",,,Dermatology
"T23092A Burn of unspecified degree of multiple sites of left wrist and hand, initial encounter",,,Dermatology
"T23092D Burn of unspecified degree of multiple sites of left wrist and hand, subsequent encounter",,,Dermatology
"T23092S Burn of unspecified degree of multiple sites of left wrist and hand, sequela",,,Dermatology
"T23099A Burn of unspecified degree of multiple sites of unspecified wrist and hand, initial encounter",,,Dermatology
"T23099D Burn of unspecified degree of multiple sites of unspecified wrist and hand, subsequent
encounter",,,Dermatology
"T23099S Burn of unspecified degree of multiple sites of unspecified wrist and hand, sequela",,,Dermatology
"T23101A Burn of first degree of right hand, unspecified site, initial encounter",,,Dermatology
"T23101D Burn of first degree of right hand, unspecified site, subsequent encounter",,,Dermatology
"T23101S Burn of first degree of right hand, unspecified site, sequela",,,Dermatology
"T23102A Burn of first degree of left hand, unspecified site, initial encounter",,,Dermatology
"T23102D Burn of first degree of left hand, unspecified site, subsequent encounter",,,Dermatology
"T23102S Burn of first degree of left hand, unspecified site, sequela",,,Dermatology
"T23109A Burn of first degree of unspecified hand, unspecified site, initial encounter",,,Dermatology
"T23109D Burn of first degree of unspecified hand, unspecified site, subsequent encounter",,,Dermatology
"T23109S Burn of first degree of unspecified hand, unspecified site, sequela",,,Dermatology
"T23111A Burn of first degree of right thumb (nail), initial encounter",,,Dermatology
"T23111D Burn of first degree of right thumb (nail), subsequent encounter",,,Dermatology
"T23111S Burn of first degree of right thumb (nail), sequela",,,Dermatology
"T23112A Burn of first degree of left thumb (nail), initial encounter",,,Dermatology
"T23112D Burn of first degree of left thumb (nail), subsequent encounter",,,Dermatology
"T23112S Burn of first degree of left thumb (nail), sequela",,,Dermatology
"T23119A Burn of first degree of unspecified thumb (nail), initial encounter",,,Dermatology
"T23119D Burn of first degree of unspecified thumb (nail), subsequent encounter",,,Dermatology
"T23119S Burn of first degree of unspecified thumb (nail), sequela",,,Dermatology
"T23121A Burn of first degree of single right finger (nail) except thumb, initial encounter",,,Dermatology
"T23121D Burn of first degree of single right finger (nail) except thumb, subsequent encounter",,,Dermatology
"T23121S Burn of first degree of single right finger (nail) except thumb, sequela",,,Dermatology
"T23122A Burn of first degree of single left finger (nail) except thumb, initial encounter",,,Dermatology
"T23122D Burn of first degree of single left finger (nail) except thumb, subsequent encounter",,,Dermatology
"T23122S Burn of first degree of single left finger (nail) except thumb, sequela",,,Dermatology
"T23129A Burn of first degree of unspecified single finger (nail) except thumb, initial encounter",,,Dermatology
"T23129D Burn of first degree of unspecified single finger (nail) except thumb, subsequent encounter",,,Dermatology
"T23129S Burn of first degree of unspecified single finger (nail) except thumb, sequela",,,Dermatology
"T23131A Burn of first degree of multiple right fingers (nail), not including thumb, initial encounter",,,Dermatology
"T23131D Burn of first degree of multiple right fingers (nail), not including thumb, subsequent encounter",,,Dermatology
"T23131S Burn of first degree of multiple right fingers (nail), not including thumb, sequela",,,Dermatology
"T23132A Burn of first degree of multiple left fingers (nail), not including thumb, initial encounter",,,Dermatology
"T23132D Burn of first degree of multiple left fingers (nail), not including thumb, subsequent encounter",,,Dermatology
"T23132S Burn of first degree of multiple left fingers (nail), not including thumb, sequela",,,Dermatology
"T23139A Burn of first degree of unspecified multiple fingers (nail), not including thumb, initial encounter",,,Dermatology
"T23139D Burn of first degree of unspecified multiple fingers (nail), not including thumb, subsequent
encounter",,,Dermatology
"T23139S Burn of first degree of unspecified multiple fingers (nail), not including thumb, sequela",,,Dermatology
"T23141A Burn of first degree of multiple right fingers (nail), including thumb, initial encounter",,,Dermatology
"T23141D Burn of first degree of multiple right fingers (nail), including thumb, subsequent encounter",,,Dermatology
"T23141S Burn of first degree of multiple right fingers (nail), including thumb, sequela",,,Dermatology
"T23142A Burn of first degree of multiple left fingers (nail), including thumb, initial encounter",,,Dermatology
"T23142D Burn of first degree of multiple left fingers (nail), including thumb, subsequent encounter",,,Dermatology
"T23142S Burn of first degree of multiple left fingers (nail), including thumb, sequela",,,Dermatology
"T23149A Burn of first degree of unspecified multiple fingers (nail), including thumb, initial encounter",,,Dermatology
"T23149D Burn of first degree of unspecified multiple fingers (nail), including thumb, subsequent
encounter",,,Dermatology
"T23149S Burn of first degree of unspecified multiple fingers (nail), including thumb, sequela",,,Dermatology
"T23151A Burn of first degree of right palm, initial encounter",,,Dermatology
"T23151D Burn of first degree of right palm, subsequent encounter",,,Dermatology
"T23151S Burn of first degree of right palm, sequela",,,Dermatology
"T23152A Burn of first degree of left palm, initial encounter",,,Dermatology
"T23152D Burn of first degree of left palm, subsequent encounter",,,Dermatology
"T23152S Burn of first degree of left palm, sequela",,,Dermatology
"T23159A Burn of first degree of unspecified palm, initial encounter",,,Dermatology
"T23159D Burn of first degree of unspecified palm, subsequent encounter",,,Dermatology
"T23159S Burn of first degree of unspecified palm, sequela",,,Dermatology
"T23161A Burn of first degree of back of right hand, initial encounter",,,Dermatology
"T23161D Burn of first degree of back of right hand, subsequent encounter",,,Dermatology
"T23161S Burn of first degree of back of right hand, sequela",,,Dermatology
"T23162A Burn of first degree of back of left hand, initial encounter",,,Dermatology
"T23162D Burn of first degree of back of left hand, subsequent encounter",,,Dermatology
"T23162S Burn of first degree of back of left hand, sequela",,,Dermatology
"T23169A Burn of first degree of back of unspecified hand, initial encounter",,,Dermatology
"T23169D Burn of first degree of back of unspecified hand, subsequent encounter",,,Dermatology
"T23169S Burn of first degree of back of unspecified hand, sequela",,,Dermatology
"T23171A Burn of first degree of right wrist, initial encounter",,,Dermatology
"T23171D Burn of first degree of right wrist, subsequent encounter",,,Dermatology
"T23171S Burn of first degree of right wrist, sequela",,,Dermatology
"T23172A Burn of first degree of left wrist, initial encounter",,,Dermatology
"T23172D Burn of first degree of left wrist, subsequent encounter",,,Dermatology
"T23172S Burn of first degree of left wrist, sequela",,,Dermatology
"T23179A Burn of first degree of unspecified wrist, initial encounter",,,Dermatology
"T23179D Burn of first degree of unspecified wrist, subsequent encounter",,,Dermatology
"T23179S Burn of first degree of unspecified wrist, sequela",,,Dermatology
"T23191A Burn of first degree of multiple sites of right wrist and hand, initial encounter",,,Dermatology
"T23191D Burn of first degree of multiple sites of right wrist and hand, subsequent encounter",,,Dermatology
"T23191S Burn of first degree of multiple sites of right wrist and hand, sequela",,,Dermatology
"T23192A Burn of first degree of multiple sites of left wrist and hand, initial encounter",,,Dermatology
"T23192D Burn of first degree of multiple sites of left wrist and hand, subsequent encounter",,,Dermatology
"T23192S Burn of first degree of multiple sites of left wrist and hand, sequela",,,Dermatology
"T23199A Burn of first degree of multiple sites of unspecified wrist and hand, initial encounter",,,Dermatology
"T23199D Burn of first degree of multiple sites of unspecified wrist and hand, subsequent encounter",,,Dermatology
"T23199S Burn of first degree of multiple sites of unspecified wrist and hand, sequela",,,Dermatology
"T23201A Burn of second degree of right hand, unspecified site, initial encounter",,,Dermatology
"T23201D Burn of second degree of right hand, unspecified site, subsequent encounter",,,Dermatology
"T23201S Burn of second degree of right hand, unspecified site, sequela",,,Dermatology
"T23202A Burn of second degree of left hand, unspecified site, initial encounter",,,Dermatology
"T23202D Burn of second degree of left hand, unspecified site, subsequent encounter",,,Dermatology
"T23202S Burn of second degree of left hand, unspecified site, sequela",,,Dermatology
"T23209A Burn of second degree of unspecified hand, unspecified site, initial encounter",,,Dermatology
"T23209D Burn of second degree of unspecified hand, unspecified site, subsequent encounter",,,Dermatology
"T23209S Burn of second degree of unspecified hand, unspecified site, sequela",,,Dermatology
"T23211A Burn of second degree of right thumb (nail), initial encounter",,,Dermatology
"T23211D Burn of second degree of right thumb (nail), subsequent encounter",,,Dermatology
"T23211S Burn of second degree of right thumb (nail), sequela",,,Dermatology
"T23212A Burn of second degree of left thumb (nail), initial encounter",,,Dermatology
"T23212D Burn of second degree of left thumb (nail), subsequent encounter",,,Dermatology
"T23212S Burn of second degree of left thumb (nail), sequela",,,Dermatology
"T23219A Burn of second degree of unspecified thumb (nail), initial encounter",,,Dermatology
"T23219D Burn of second degree of unspecified thumb (nail), subsequent encounter",,,Dermatology
"T23219S Burn of second degree of unspecified thumb (nail), sequela",,,Dermatology
"T23221A Burn of second degree of single right finger (nail) except thumb, initial encounter",,,Dermatology
"T23221D Burn of second degree of single right finger (nail) except thumb, subsequent encounter",,,Dermatology
"T23221S Burn of second degree of single right finger (nail) except thumb, sequela",,,Dermatology
"T23222A Burn of second degree of single left finger (nail) except thumb, initial encounter",,,Dermatology
"T23222D Burn of second degree of single left finger (nail) except thumb, subsequent encounter",,,Dermatology
"T23222S Burn of second degree of single left finger (nail) except thumb, sequela",,,Dermatology
"T23229A Burn of second degree of unspecified single finger (nail) except thumb, initial encounter",,,Dermatology
"T23229D Burn of second degree of unspecified single finger (nail) except thumb, subsequent encounter",,,Dermatology
"T23229S Burn of second degree of unspecified single finger (nail) except thumb, sequela",,,Dermatology
"T23231A Burn of second degree of multiple right fingers (nail), not including thumb, initial encounter",,,Dermatology
"T23231D Burn of second degree of multiple right fingers (nail), not including thumb, subsequent
encounter",,,Dermatology
"T23231S Burn of second degree of multiple right fingers (nail), not including thumb, sequela",,,Dermatology
"T23232A Burn of second degree of multiple left fingers (nail), not including thumb, initial encounter",,,Dermatology
"T23232D Burn of second degree of multiple left fingers (nail), not including thumb, subsequent
encounter",,,Dermatology
"T23232S Burn of second degree of multiple left fingers (nail), not including thumb, sequela",,,Dermatology
"T23239A Burn of second degree of unspecified multiple fingers (nail), not including thumb, initial
encounter",,,Dermatology
"T23239D Burn of second degree of unspecified multiple fingers (nail), not including thumb, subsequent
encounter",,,Dermatology
"T23239S Burn of second degree of unspecified multiple fingers (nail), not including thumb, sequela",,,Dermatology
"T23241A Burn of second degree of multiple right fingers (nail), including thumb, initial encounter",,,Dermatology
"T23241D Burn of second degree of multiple right fingers (nail), including thumb, subsequent encounter",,,Dermatology
"T23241S Burn of second degree of multiple right fingers (nail), including thumb, sequela",,,Dermatology
"T23242A Burn of second degree of multiple left fingers (nail), including thumb, initial encounter",,,Dermatology
"T23242D Burn of second degree of multiple left fingers (nail), including thumb, subsequent encounter",,,Dermatology
"T23242S Burn of second degree of multiple left fingers (nail), including thumb, sequela",,,Dermatology
"T23249A Burn of second degree of unspecified multiple fingers (nail), including thumb, initial encounter",,,Dermatology
"T23249D Burn of second degree of unspecified multiple fingers (nail), including thumb, subsequent
encounter",,,Dermatology
"T23249S Burn of second degree of unspecified multiple fingers (nail), including thumb, sequela",,,Dermatology
"T23251A Burn of second degree of right palm, initial encounter",,,Dermatology
"T23251D Burn of second degree of right palm, subsequent encounter",,,Dermatology
"T23251S Burn of second degree of right palm, sequela",,,Dermatology
"T23252A Burn of second degree of left palm, initial encounter",,,Dermatology
"T23252D Burn of second degree of left palm, subsequent encounter",,,Dermatology
"T23252S Burn of second degree of left palm, sequela",,,Dermatology
"T23259A Burn of second degree of unspecified palm, initial encounter",,,Dermatology
"T23259D Burn of second degree of unspecified palm, subsequent encounter",,,Dermatology
"T23259S Burn of second degree of unspecified palm, sequela",,,Dermatology
"T23261A Burn of second degree of back of right hand, initial encounter",,,Dermatology
"T23261D Burn of second degree of back of right hand, subsequent encounter",,,Dermatology
"T23261S Burn of second degree of back of right hand, sequela",,,Dermatology
"T23262A Burn of second degree of back of left hand, initial encounter",,,Dermatology
"T23262D Burn of second degree of back of left hand, subsequent encounter",,,Dermatology
"T23262S Burn of second degree of back of left hand, sequela",,,Dermatology
"T23269A Burn of second degree of back of unspecified hand, initial encounter",,,Dermatology
"T23269D Burn of second degree of back of unspecified hand, subsequent encounter",,,Dermatology
"T23269S Burn of second degree of back of unspecified hand, sequela",,,Dermatology
"T23271A Burn of second degree of right wrist, initial encounter",,,Dermatology
"T23271D Burn of second degree of right wrist, subsequent encounter",,,Dermatology
"T23271S Burn of second degree of right wrist, sequela",,,Dermatology
"T23272A Burn of second degree of left wrist, initial encounter",,,Dermatology
"T23272D Burn of second degree of left wrist, subsequent encounter",,,Dermatology
"T23272S Burn of second degree of left wrist, sequela",,,Dermatology
"T23279A Burn of second degree of unspecified wrist, initial encounter",,,Dermatology
"T23279D Burn of second degree of unspecified wrist, subsequent encounter",,,Dermatology
"T23279S Burn of second degree of unspecified wrist, sequela",,,Dermatology
"T23291A Burn of second degree of multiple sites of right wrist and hand, initial encounter",,,Dermatology
"T23291D Burn of second degree of multiple sites of right wrist and hand, subsequent encounter",,,Dermatology
"T23291S Burn of second degree of multiple sites of right wrist and hand, sequela",,,Dermatology
"T23292A Burn of second degree of multiple sites of left wrist and hand, initial encounter",,,Dermatology
"T23292D Burn of second degree of multiple sites of left wrist and hand, subsequent encounter",,,Dermatology
"T23292S Burn of second degree of multiple sites of left wrist and hand, sequela",,,Dermatology
"T23299A Burn of second degree of multiple sites of unspecified wrist and hand, initial encounter",,,Dermatology
"T23299D Burn of second degree of multiple sites of unspecified wrist and hand, subsequent encounter",,,Dermatology
"T23299S Burn of second degree of multiple sites of unspecified wrist and hand, sequela",,,Dermatology
"T23301A Burn of third degree of right hand, unspecified site, initial encounter",,,Dermatology
"T23301D Burn of third degree of right hand, unspecified site, subsequent encounter",,,Dermatology
"T23301S Burn of third degree of right hand, unspecified site, sequela",,,Dermatology
"T23302A Burn of third degree of left hand, unspecified site, initial encounter",,,Dermatology
"T23302D Burn of third degree of left hand, unspecified site, subsequent encounter",,,Dermatology
"T23302S Burn of third degree of left hand, unspecified site, sequela",,,Dermatology
"T23309A Burn of third degree of unspecified hand, unspecified site, initial encounter",,,Dermatology
"T23309D Burn of third degree of unspecified hand, unspecified site, subsequent encounter",,,Dermatology
"T23309S Burn of third degree of unspecified hand, unspecified site, sequela",,,Dermatology
"T23311A Burn of third degree of right thumb (nail), initial encounter",,,Dermatology
"T23311D Burn of third degree of right thumb (nail), subsequent encounter",,,Dermatology
"T23311S Burn of third degree of right thumb (nail), sequela",,,Dermatology
"T23312A Burn of third degree of left thumb (nail), initial encounter",,,Dermatology
"T23312D Burn of third degree of left thumb (nail), subsequent encounter",,,Dermatology
"T23312S Burn of third degree of left thumb (nail), sequela",,,Dermatology
"T23319A Burn of third degree of unspecified thumb (nail), initial encounter",,,Dermatology
"T23319D Burn of third degree of unspecified thumb (nail), subsequent encounter",,,Dermatology
"T23319S Burn of third degree of unspecified thumb (nail), sequela",,,Dermatology
"T23321A Burn of third degree of single right finger (nail) except thumb, initial encounter",,,Dermatology
"T23321D Burn of third degree of single right finger (nail) except thumb, subsequent encounter",,,Dermatology
"T23321S Burn of third degree of single right finger (nail) except thumb, sequela",,,Dermatology
"T23322A Burn of third degree of single left finger (nail) except thumb, initial encounter",,,Dermatology
"T23322D Burn of third degree of single left finger (nail) except thumb, subsequent encounter",,,Dermatology
"T23322S Burn of third degree of single left finger (nail) except thumb, sequela",,,Dermatology
"T23329A Burn of third degree of unspecified single finger (nail) except thumb, initial encounter",,,Dermatology
"T23329D Burn of third degree of unspecified single finger (nail) except thumb, subsequent encounter",,,Dermatology
"T23329S Burn of third degree of unspecified single finger (nail) except thumb, sequela",,,Dermatology
"T23331A Burn of third degree of multiple right fingers (nail), not including thumb, initial encounter",,,Dermatology
"T23331D Burn of third degree of multiple right fingers (nail), not including thumb, subsequent
encounter",,,Dermatology
"T23331S Burn of third degree of multiple right fingers (nail), not including thumb, sequela",,,Dermatology
"T23332A Burn of third degree of multiple left fingers (nail), not including thumb, initial encounter",,,Dermatology
"T23332D Burn of third degree of multiple left fingers (nail), not including thumb, subsequent encounter",,,Dermatology
"T23332S Burn of third degree of multiple left fingers (nail), not including thumb, sequela",,,Dermatology
"T23339A Burn of third degree of unspecified multiple fingers (nail), not including thumb, initial
encounter",,,Dermatology
"T23339D Burn of third degree of unspecified multiple fingers (nail), not including thumb, subsequent
encounter",,,Dermatology
"T23339S Burn of third degree of unspecified multiple fingers (nail), not including thumb, sequela",,,Dermatology
"T23341A Burn of third degree of multiple right fingers (nail), including thumb, initial encounter",,,Dermatology
"T23341D Burn of third degree of multiple right fingers (nail), including thumb, subsequent encounter",,,Dermatology
"T23341S Burn of third degree of multiple right fingers (nail), including thumb, sequela",,,Dermatology
"T23342A Burn of third degree of multiple left fingers (nail), including thumb, initial encounter",,,Dermatology
"T23342D Burn of third degree of multiple left fingers (nail), including thumb, subsequent encounter",,,Dermatology
"T23342S Burn of third degree of multiple left fingers (nail), including thumb, sequela",,,Dermatology
"T23349A Burn of third degree of unspecified multiple fingers (nail), including thumb, initial encounter",,,Dermatology
"T23349D Burn of third degree of unspecified multiple fingers (nail), including thumb, subsequent
encounter",,,Dermatology
"T23349S Burn of third degree of unspecified multiple fingers (nail), including thumb, sequela",,,Dermatology
"T23351A Burn of third degree of right palm, initial encounter",,,Dermatology
"T23351D Burn of third degree of right palm, subsequent encounter",,,Dermatology
"T23351S Burn of third degree of right palm, sequela",,,Dermatology
"T23352A Burn of third degree of left palm, initial encounter",,,Dermatology
"T23352D Burn of third degree of left palm, subsequent encounter",,,Dermatology
"T23352S Burn of third degree of left palm, sequela",,,Dermatology
"T23359A Burn of third degree of unspecified palm, initial encounter",,,Dermatology
"T23359D Burn of third degree of unspecified palm, subsequent encounter",,,Dermatology
"T23359S Burn of third degree of unspecified palm, sequela",,,Dermatology
"T23361A Burn of third degree of back of right hand, initial encounter",,,Dermatology
"T23361D Burn of third degree of back of right hand, subsequent encounter",,,Dermatology
"T23361S Burn of third degree of back of right hand, sequela",,,Dermatology
"T23362A Burn of third degree of back of left hand, initial encounter",,,Dermatology
"T23362D Burn of third degree of back of left hand, subsequent encounter",,,Dermatology
"T23362S Burn of third degree of back of left hand, sequela",,,Dermatology
"T23369A Burn of third degree of back of unspecified hand, initial encounter",,,Dermatology
"T23369D Burn of third degree of back of unspecified hand, subsequent encounter",,,Dermatology
"T23369S Burn of third degree of back of unspecified hand, sequela",,,Dermatology
"T23371A Burn of third degree of right wrist, initial encounter",,,Dermatology
"T23371D Burn of third degree of right wrist, subsequent encounter",,,Dermatology
"T23371S Burn of third degree of right wrist, sequela",,,Dermatology
"T23372A Burn of third degree of left wrist, initial encounter",,,Dermatology
"T23372D Burn of third degree of left wrist, subsequent encounter",,,Dermatology
"T23372S Burn of third degree of left wrist, sequela",,,Dermatology
"T23379A Burn of third degree of unspecified wrist, initial encounter",,,Dermatology
"T23379D Burn of third degree of unspecified wrist, subsequent encounter",,,Dermatology
"T23379S Burn of third degree of unspecified wrist, sequela",,,Dermatology
"T23391A Burn of third degree of multiple sites of right wrist and hand, initial encounter",,,Dermatology
"T23391D Burn of third degree of multiple sites of right wrist and hand, subsequent encounter",,,Dermatology
"T23391S Burn of third degree of multiple sites of right wrist and hand, sequela",,,Dermatology
"T23392A Burn of third degree of multiple sites of left wrist and hand, initial encounter",,,Dermatology
"T23392D Burn of third degree of multiple sites of left wrist and hand, subsequent encounter",,,Dermatology
"T23392S Burn of third degree of multiple sites of left wrist and hand, sequela",,,Dermatology
"T23399A Burn of third degree of multiple sites of unspecified wrist and hand, initial encounter",,,Dermatology
"T23399D Burn of third degree of multiple sites of unspecified wrist and hand, subsequent encounter",,,Dermatology
"T23399S Burn of third degree of multiple sites of unspecified wrist and hand, sequela",,,Dermatology
"T24001A Burn of unspecified degree of unspecified site of right lower limb, except ankle and foot, initial
encounter",,,Dermatology
"T24001D Burn of unspecified degree of unspecified site of right lower limb, except ankle and foot,
subsequent encounter",,,Dermatology
"T24001S Burn of unspecified degree of unspecified site of right lower limb, except ankle and foot,
sequela",,,Dermatology
"T24002A Burn of unspecified degree of unspecified site of left lower limb, except ankle and foot, initial
encounter",,,Dermatology
"T24002D Burn of unspecified degree of unspecified site of left lower limb, except ankle and foot,
subsequent encounter",,,Dermatology
"T24002S Burn of unspecified degree of unspecified site of left lower limb, except ankle and foot, sequela",,,Dermatology
"T24009A Burn of unspecified degree of unspecified site of unspecified lower limb, except ankle and foot,
initial encounter",,,Dermatology
"T24009D Burn of unspecified degree of unspecified site of unspecified lower limb, except ankle and foot,
subsequent encounter",,,Dermatology
"T24009S Burn of unspecified degree of unspecified site of unspecified lower limb, except ankle and foot,
sequela",,,Dermatology
"T24011A Burn of unspecified degree of right thigh, initial encounter",,,Dermatology
"T24011D Burn of unspecified degree of right thigh, subsequent encounter",,,Dermatology
"T24011S Burn of unspecified degree of right thigh, sequela",,,Dermatology
"T24012A Burn of unspecified degree of left thigh, initial encounter",,,Dermatology
"T24012D Burn of unspecified degree of left thigh, subsequent encounter",,,Dermatology
"T24012S Burn of unspecified degree of left thigh, sequela",,,Dermatology
"T24019A Burn of unspecified degree of unspecified thigh, initial encounter",,,Dermatology
"T24019D Burn of unspecified degree of unspecified thigh, subsequent encounter",,,Dermatology
"T24019S Burn of unspecified degree of unspecified thigh, sequela",,,Dermatology
"T24021A Burn of unspecified degree of right knee, initial encounter",,,Dermatology
"T24021D Burn of unspecified degree of right knee, subsequent encounter",,,Dermatology
"T24021S Burn of unspecified degree of right knee, sequela",,,Dermatology
"T24022A Burn of unspecified degree of left knee, initial encounter",,,Dermatology
"T24022D Burn of unspecified degree of left knee, subsequent encounter",,,Dermatology
"T24022S Burn of unspecified degree of left knee, sequela",,,Dermatology
"T24029A Burn of unspecified degree of unspecified knee, initial encounter",,,Dermatology
"T24029D Burn of unspecified degree of unspecified knee, subsequent encounter",,,Dermatology
"T24029S Burn of unspecified degree of unspecified knee, sequela",,,Dermatology
"T24031A Burn of unspecified degree of right lower leg, initial encounter",,,Dermatology
"T24031D Burn of unspecified degree of right lower leg, subsequent encounter",,,Dermatology
"T24031S Burn of unspecified degree of right lower leg, sequela",,,Dermatology
"T24032A Burn of unspecified degree of left lower leg, initial encounter",,,Dermatology
"T24032D Burn of unspecified degree of left lower leg, subsequent encounter",,,Dermatology
"T24032S Burn of unspecified degree of left lower leg, sequela",,,Dermatology
"T24039A Burn of unspecified degree of unspecified lower leg, initial encounter",,,Dermatology
"T24039D Burn of unspecified degree of unspecified lower leg, subsequent encounter",,,Dermatology
"T24039S Burn of unspecified degree of unspecified lower leg, sequela",,,Dermatology
"T24091A Burn of unspecified degree of multiple sites of right lower limb, except ankle and foot, initial
encounter",,,Dermatology
"T24091D Burn of unspecified degree of multiple sites of right lower limb, except ankle and foot,
subsequent encounter",,,Dermatology
"T24091S Burn of unspecified degree of multiple sites of right lower limb, except ankle and foot, sequela",,,Dermatology
"T24092A Burn of unspecified degree of multiple sites of left lower limb, except ankle and foot, initial
encounter",,,Dermatology
"T24092D Burn of unspecified degree of multiple sites of left lower limb, except ankle and foot,
subsequent encounter",,,Dermatology
"T24092S Burn of unspecified degree of multiple sites of left lower limb, except ankle and foot, sequela",,,Dermatology
"T24099A Burn of unspecified degree of multiple sites of unspecified lower limb, except ankle and foot,
initial encounter",,,Dermatology
"T24099D Burn of unspecified degree of multiple sites of unspecified lower limb, except ankle and foot,
subsequent encounter",,,Dermatology
"T24099S Burn of unspecified degree of multiple sites of unspecified lower limb, except ankle and foot,
sequela",,,Dermatology
"T24101A Burn of first degree of unspecified site of right lower limb, except ankle and foot, initial
encounter",,,Dermatology
"T24101D Burn of first degree of unspecified site of right lower limb, except ankle and foot, subsequent
encounter",,,Dermatology
"T24101S Burn of first degree of unspecified site of right lower limb, except ankle and foot, sequela",,,Dermatology
